"data_id","language","form","age","gender","mom_ed","comprehension","production"
32383,"Russian","WG",8,"Female",NA,33,0
32384,"Russian","WG",8,"Male",NA,85,7
32385,"Russian","WG",8,"Male",NA,13,0
32386,"Russian","WG",8,"Male",NA,51,0
32387,"Russian","WG",8,"Male",NA,48,2
32388,"Russian","WG",8,"Male",NA,35,0
32389,"Russian","WG",8,"Male",NA,21,0
32390,"Russian","WG",8,"Male",NA,41,0
32391,"Russian","WG",8,"Male",NA,49,5
32392,"Russian","WG",8,"Female",NA,11,0
32393,"Russian","WG",8,"Female",NA,111,7
32394,"Russian","WG",8,"Female",NA,92,0
32395,"Russian","WG",8,"Male",NA,11,0
32396,"Russian","WG",8,"Female",NA,24,0
32397,"Russian","WG",8,"Male",NA,12,0
32398,"Russian","WG",8,"Male",NA,6,0
32399,"Russian","WG",8,"Male",NA,106,22
32400,"Russian","WG",8,"Female",NA,43,0
32401,"Russian","WG",8,"Male",NA,21,0
32402,"Russian","WG",8,"Male",NA,69,3
32403,"Russian","WG",8,"Female",NA,148,3
32404,"Russian","WG",8,"Male",NA,22,1
32405,"Russian","WG",8,"Female",NA,54,1
32406,"Russian","WG",8,"Female",NA,3,0
32407,"Russian","WG",8,"Male",NA,55,0
32408,"Russian","WG",8,"Female",NA,19,1
32409,"Russian","WG",8,"Male",NA,64,0
32410,"Russian","WG",8,"Female",NA,93,5
32411,"Russian","WG",8,"Male",NA,45,0
32412,"Russian","WG",8,"Female",NA,26,3
32413,"Russian","WG",8,"Female",NA,155,0
32414,"Russian","WG",8,"Female",NA,31,0
32415,"Russian","WG",8,"Male",NA,44,2
32416,"Russian","WG",8,"Male",NA,34,10
32417,"Russian","WG",8,"Female",NA,54,0
32418,"Russian","WG",8,"Female",NA,71,4
32419,"Russian","WG",8,"Female",NA,25,1
32420,"Russian","WG",8,"Female",NA,12,0
32421,"Russian","WG",8,"Male",NA,13,0
32422,"Russian","WG",8,"Male",NA,46,2
32423,"Russian","WG",8,"Female",NA,6,0
32424,"Russian","WG",8,"Female",NA,13,1
32425,"Russian","WG",8,"Male",NA,13,0
32426,"Russian","WG",8,"Male",NA,19,0
32427,"Russian","WG",8,"Male",NA,22,0
32428,"Russian","WG",8,"Male",NA,11,0
32429,"Russian","WG",8,"Female",NA,49,0
32430,"Russian","WG",8,"Female",NA,89,1
32431,"Russian","WG",8,"Male",NA,80,16
32432,"Russian","WG",8,"Female",NA,125,9
32433,"Russian","WG",8,"Male",NA,59,4
32434,"Russian","WG",8,"Male",NA,70,5
32435,"Russian","WG",8,"Male",NA,98,4
32436,"Russian","WG",8,"Female",NA,32,0
32437,"Russian","WG",8,"Male",NA,83,0
32438,"Russian","WG",8,"Female",NA,12,2
32439,"Russian","WG",8,"Male",NA,27,0
32440,"Russian","WG",8,"Male",NA,83,0
32441,"Russian","WG",8,"Male",NA,17,1
32442,"Russian","WG",9,"Male",NA,27,2
32443,"Russian","WG",9,"Female",NA,23,0
32444,"Russian","WG",9,"Female",NA,11,1
32445,"Russian","WG",9,"Female",NA,11,0
32446,"Russian","WG",9,"Female",NA,62,1
32447,"Russian","WG",9,"Female",NA,73,2
32448,"Russian","WG",9,"Female",NA,25,1
32449,"Russian","WG",9,"Female",NA,109,10
32450,"Russian","WG",9,"Male",NA,112,32
32451,"Russian","WG",9,"Male",NA,113,6
32452,"Russian","WG",9,"Female",NA,15,0
32453,"Russian","WG",9,"Male",NA,38,7
32454,"Russian","WG",9,"Male",NA,42,0
32455,"Russian","WG",9,"Female",NA,103,0
32456,"Russian","WG",9,"Female",NA,10,0
32457,"Russian","WG",9,"Female",NA,27,4
32458,"Russian","WG",9,"Male",NA,166,10
32459,"Russian","WG",9,"Male",NA,121,7
32460,"Russian","WG",9,"Female",NA,19,2
32461,"Russian","WG",9,"Female",NA,19,17
32462,"Russian","WG",9,"Male",NA,55,0
32463,"Russian","WG",9,"Male",NA,186,12
32464,"Russian","WG",9,"Male",NA,110,14
32465,"Russian","WG",9,"Male",NA,113,4
32466,"Russian","WG",9,"Female",NA,46,4
32467,"Russian","WG",9,"Female",NA,161,20
32468,"Russian","WG",9,"Female",NA,81,5
32469,"Russian","WG",9,"Male",NA,127,10
32470,"Russian","WG",9,"Male",NA,233,2
32471,"Russian","WG",9,"Male",NA,51,0
32472,"Russian","WG",9,"Male",NA,77,6
32473,"Russian","WG",9,"Female",NA,42,3
32474,"Russian","WG",9,"Female",NA,239,6
32475,"Russian","WG",9,"Male",NA,57,3
32476,"Russian","WG",9,"Male",NA,45,0
32477,"Russian","WG",9,"Female",NA,160,7
32478,"Russian","WG",9,"Female",NA,139,21
32479,"Russian","WG",9,"Male",NA,102,0
32480,"Russian","WG",9,"Male",NA,40,7
32481,"Russian","WG",9,"Male",NA,17,6
32482,"Russian","WG",9,"Female",NA,54,6
32483,"Russian","WG",9,"Male",NA,88,1
32484,"Russian","WG",10,"Male",NA,27,0
32485,"Russian","WG",10,"Female",NA,109,4
32486,"Russian","WG",10,"Female",NA,56,9
32487,"Russian","WG",10,"Male",NA,112,5
32488,"Russian","WG",10,"Male",NA,149,10
32489,"Russian","WG",10,"Female",NA,147,20
32490,"Russian","WG",10,"Female",NA,78,5
32491,"Russian","WG",10,"Male",NA,86,18
32492,"Russian","WG",10,"Female",NA,145,44
32493,"Russian","WG",10,"Male",NA,189,38
32494,"Russian","WG",10,"Female",NA,105,7
32495,"Russian","WG",10,"Female",NA,73,10
32496,"Russian","WG",10,"Female",NA,161,0
32497,"Russian","WG",10,"Female",NA,3,0
32498,"Russian","WG",10,"Male",NA,2,0
32499,"Russian","WG",10,"Female",NA,14,0
32500,"Russian","WG",10,"Male",NA,103,3
32501,"Russian","WG",10,"Male",NA,101,1
32502,"Russian","WG",10,"Female",NA,51,7
32503,"Russian","WG",10,"Male",NA,93,2
32504,"Russian","WG",10,"Female",NA,116,0
32505,"Russian","WG",10,"Male",NA,128,6
32506,"Russian","WG",10,"Female",NA,116,16
32507,"Russian","WG",10,"Female",NA,68,20
32508,"Russian","WG",10,"Female",NA,36,10
32509,"Russian","WG",10,"Male",NA,90,7
32510,"Russian","WG",10,"Male",NA,101,0
32511,"Russian","WG",10,"Female",NA,178,4
32512,"Russian","WG",10,"Male",NA,96,1
32513,"Russian","WG",10,"Male",NA,115,0
32514,"Russian","WG",10,"Male",NA,33,0
32515,"Russian","WG",10,"Male",NA,19,1
32516,"Russian","WG",10,"Female",NA,54,2
32517,"Russian","WG",10,"Male",NA,101,12
32518,"Russian","WG",10,"Male",NA,25,3
32519,"Russian","WG",10,"Male",NA,32,5
32520,"Russian","WG",10,"Male",NA,46,8
32521,"Russian","WG",10,"Male",NA,186,10
32522,"Russian","WG",10,"Male",NA,67,3
32523,"Russian","WG",10,"Female",NA,79,6
32524,"Russian","WG",10,"Male",NA,33,0
32525,"Russian","WG",10,"Male",NA,26,4
32526,"Russian","WG",10,"Female",NA,136,1
32527,"Russian","WG",10,"Male",NA,53,0
32528,"Russian","WG",10,"Male",NA,22,6
32529,"Russian","WG",10,"Female",NA,148,1
32530,"Russian","WG",10,"Female",NA,98,0
32531,"Russian","WG",10,"Male",NA,13,4
32532,"Russian","WG",10,"Male",NA,120,7
32533,"Russian","WG",10,"Female",NA,127,5
32534,"Russian","WG",10,"Female",NA,93,13
32535,"Russian","WG",10,"Female",NA,112,12
32536,"Russian","WG",10,"Male",NA,192,6
32537,"Russian","WG",10,"Male",NA,92,5
32538,"Russian","WG",10,"Male",NA,161,6
32539,"Russian","WG",10,"Female",NA,202,15
32540,"Russian","WG",10,"Male",NA,186,6
32541,"Russian","WG",10,"Female",NA,6,0
32542,"Russian","WG",10,"Female",NA,144,19
32543,"Russian","WG",10,"Male",NA,194,0
32544,"Russian","WG",10,"Male",NA,48,3
32545,"Russian","WG",10,"Male",NA,99,0
32546,"Russian","WG",10,"Female",NA,92,1
32547,"Russian","WG",11,"Male",NA,18,0
32548,"Russian","WG",11,"Female",NA,33,0
32549,"Russian","WG",11,"Female",NA,139,9
32550,"Russian","WG",11,"Male",NA,183,16
32551,"Russian","WG",11,"Male",NA,40,4
32552,"Russian","WG",11,"Male",NA,38,7
32553,"Russian","WG",11,"Female",NA,198,27
32554,"Russian","WG",11,"Female",NA,122,8
32555,"Russian","WG",11,"Female",NA,95,25
32556,"Russian","WG",11,"Female",NA,102,3
32557,"Russian","WG",11,"Male",NA,159,12
32558,"Russian","WG",11,"Male",NA,62,4
32559,"Russian","WG",11,"Male",NA,9,4
32560,"Russian","WG",11,"Male",NA,177,9
32561,"Russian","WG",11,"Female",NA,52,11
32562,"Russian","WG",11,"Male",NA,2,2
32563,"Russian","WG",11,"Male",NA,160,3
32564,"Russian","WG",11,"Male",NA,27,0
32565,"Russian","WG",11,"Female",NA,39,8
32566,"Russian","WG",11,"Male",NA,132,7
32567,"Russian","WG",11,"Female",NA,187,21
32568,"Russian","WG",11,"Male",NA,141,4
32569,"Russian","WG",11,"Female",NA,190,22
32570,"Russian","WG",11,"Female",NA,322,16
32571,"Russian","WG",11,"Male",NA,82,3
32572,"Russian","WG",11,"Female",NA,87,4
32573,"Russian","WG",11,"Male",NA,39,14
32574,"Russian","WG",11,"Male",NA,63,1
32575,"Russian","WG",11,"Male",NA,127,9
32576,"Russian","WG",11,"Female",NA,15,2
32577,"Russian","WG",11,"Male",NA,169,4
32578,"Russian","WG",11,"Female",NA,31,8
32579,"Russian","WG",11,"Female",NA,163,16
32580,"Russian","WG",11,"Male",NA,164,3
32581,"Russian","WG",11,"Female",NA,181,2
32582,"Russian","WG",11,"Male",NA,178,15
32583,"Russian","WG",11,"Male",NA,170,13
32584,"Russian","WG",11,"Male",NA,136,4
32585,"Russian","WG",11,"Male",NA,225,24
32586,"Russian","WG",11,"Female",NA,215,9
32587,"Russian","WG",11,"Male",NA,207,17
32588,"Russian","WG",11,"Male",NA,82,11
32589,"Russian","WG",11,"Male",NA,62,15
32590,"Russian","WG",11,"Male",NA,229,6
32591,"Russian","WG",11,"Male",NA,35,3
32592,"Russian","WG",11,"Female",NA,117,0
32593,"Russian","WG",11,"Male",NA,95,0
32594,"Russian","WG",11,"Female",NA,103,14
32595,"Russian","WG",11,"Male",NA,121,20
32596,"Russian","WG",11,"Male",NA,20,0
32597,"Russian","WG",11,"Male",NA,66,5
32598,"Russian","WG",11,"Male",NA,135,6
32599,"Russian","WG",11,"Male",NA,106,9
32600,"Russian","WG",11,"Female",NA,105,5
32601,"Russian","WG",11,"Male",NA,110,1
32602,"Russian","WG",11,"Female",NA,110,6
32603,"Russian","WG",11,"Female",NA,227,1
32604,"Russian","WG",11,"Male",NA,104,17
32605,"Russian","WG",11,"Male",NA,262,11
32606,"Russian","WG",11,"Female",NA,239,14
32607,"Russian","WG",11,"Male",NA,126,2
32608,"Russian","WG",11,"Female",NA,48,0
32609,"Russian","WG",11,"Male",NA,16,5
32610,"Russian","WG",11,"Female",NA,38,3
32611,"Russian","WG",11,"Male",NA,112,0
32612,"Russian","WG",11,"Female",NA,114,0
32613,"Russian","WG",11,"Male",NA,97,0
32614,"Russian","WG",11,"Male",NA,211,21
32615,"Russian","WG",11,"Male",NA,56,1
32616,"Russian","WG",11,"Female",NA,178,9
32617,"Russian","WG",11,"Male",NA,174,14
32618,"Russian","WG",12,"Female",NA,206,53
32619,"Russian","WG",12,"Female",NA,198,5
32620,"Russian","WG",12,"Female",NA,313,33
32621,"Russian","WG",12,"Female",NA,50,2
32622,"Russian","WG",12,"Male",NA,152,23
32623,"Russian","WG",12,"Male",NA,129,21
32624,"Russian","WG",12,"Female",NA,353,98
32625,"Russian","WG",12,"Male",NA,183,3
32626,"Russian","WG",12,"Female",NA,214,3
32627,"Russian","WG",12,"Male",NA,62,8
32628,"Russian","WG",12,"Female",NA,120,18
32629,"Russian","WG",12,"Male",NA,231,12
32630,"Russian","WG",12,"Male",NA,86,11
32631,"Russian","WG",12,"Female",NA,313,15
32632,"Russian","WG",12,"Female",NA,129,11
32633,"Russian","WG",12,"Male",NA,117,2
32634,"Russian","WG",12,"Female",NA,153,18
32635,"Russian","WG",12,"Female",NA,124,24
32636,"Russian","WG",12,"Female",NA,228,27
32637,"Russian","WG",12,"Male",NA,124,10
32638,"Russian","WG",12,"Female",NA,204,11
32639,"Russian","WG",12,"Male",NA,8,3
32640,"Russian","WG",12,"Male",NA,65,8
32641,"Russian","WG",12,"Male",NA,250,13
32642,"Russian","WG",12,"Female",NA,78,16
32643,"Russian","WG",12,"Male",NA,143,6
32644,"Russian","WG",12,"Female",NA,112,6
32645,"Russian","WG",12,"Male",NA,112,13
32646,"Russian","WG",12,"Male",NA,75,18
32647,"Russian","WG",12,"Female",NA,51,0
32648,"Russian","WG",12,"Female",NA,112,6
32649,"Russian","WG",12,"Female",NA,101,6
32650,"Russian","WG",12,"Female",NA,162,2
32651,"Russian","WG",12,"Male",NA,101,0
32652,"Russian","WG",12,"Male",NA,63,11
32653,"Russian","WG",12,"Female",NA,61,7
32654,"Russian","WG",12,"Female",NA,80,7
32655,"Russian","WG",12,"Female",NA,123,22
32656,"Russian","WG",12,"Female",NA,289,8
32657,"Russian","WG",12,"Female",NA,37,1
32658,"Russian","WG",12,"Female",NA,206,7
32659,"Russian","WG",12,"Male",NA,48,8
32660,"Russian","WG",12,"Male",NA,45,5
32661,"Russian","WG",12,"Male",NA,67,8
32662,"Russian","WG",12,"Male",NA,206,23
32663,"Russian","WG",12,"Male",NA,190,3
32664,"Russian","WG",12,"Male",NA,157,19
32665,"Russian","WG",12,"Female",NA,17,5
32666,"Russian","WG",12,"Female",NA,141,12
32667,"Russian","WG",12,"Male",NA,159,12
32668,"Russian","WG",12,"Female",NA,147,20
32669,"Russian","WG",12,"Female",NA,210,21
32670,"Russian","WG",12,"Male",NA,163,11
32671,"Russian","WG",12,"Male",NA,76,9
32672,"Russian","WG",12,"Female",NA,91,7
32673,"Russian","WG",12,"Male",NA,92,1
32674,"Russian","WG",12,"Male",NA,46,0
32675,"Russian","WG",12,"Male",NA,113,13
32676,"Russian","WG",12,"Female",NA,57,7
32677,"Russian","WG",12,"Male",NA,130,7
32678,"Russian","WG",12,"Male",NA,196,0
32679,"Russian","WG",12,"Male",NA,185,3
32680,"Russian","WG",12,"Male",NA,139,15
32681,"Russian","WG",12,"Male",NA,104,14
32682,"Russian","WG",12,"Female",NA,110,7
32683,"Russian","WG",12,"Male",NA,90,6
32684,"Russian","WG",12,"Female",NA,49,1
32685,"Russian","WG",12,"Male",NA,108,11
32686,"Russian","WG",12,"Female",NA,324,9
32687,"Russian","WG",12,"Male",NA,178,12
32688,"Russian","WG",12,"Male",NA,198,22
32689,"Russian","WG",12,"Female",NA,95,0
32690,"Russian","WG",12,"Male",NA,103,12
32691,"Russian","WG",12,"Female",NA,114,8
32692,"Russian","WG",12,"Male",NA,192,7
32693,"Russian","WG",12,"Female",NA,81,5
32694,"Russian","WG",13,"Male",NA,74,16
32695,"Russian","WG",13,"Female",NA,133,0
32696,"Russian","WG",13,"Female",NA,71,0
32697,"Russian","WG",13,"Male",NA,91,0
32698,"Russian","WG",13,"Male",NA,111,3
32699,"Russian","WG",13,"Female",NA,199,10
32700,"Russian","WG",13,"Male",NA,112,6
32701,"Russian","WG",13,"Female",NA,304,58
32702,"Russian","WG",13,"Male",NA,195,16
32703,"Russian","WG",13,"Female",NA,242,25
32704,"Russian","WG",13,"Male",NA,170,40
32705,"Russian","WG",13,"Male",NA,255,12
32706,"Russian","WG",13,"Male",NA,159,18
32707,"Russian","WG",13,"Female",NA,331,24
32708,"Russian","WG",13,"Female",NA,112,10
32709,"Russian","WG",13,"Male",NA,294,5
32710,"Russian","WG",13,"Male",NA,247,4
32711,"Russian","WG",13,"Female",NA,90,22
32712,"Russian","WG",13,"Male",NA,119,23
32713,"Russian","WG",13,"Female",NA,168,25
32714,"Russian","WG",13,"Male",NA,89,8
32715,"Russian","WG",13,"Female",NA,181,9
32716,"Russian","WG",13,"Male",NA,178,4
32717,"Russian","WG",13,"Female",NA,175,17
32718,"Russian","WG",13,"Female",NA,144,11
32719,"Russian","WG",13,"Male",NA,89,4
32720,"Russian","WG",13,"Male",NA,254,27
32721,"Russian","WG",13,"Female",NA,51,4
32722,"Russian","WG",13,"Male",NA,179,15
32723,"Russian","WG",13,"Male",NA,216,10
32724,"Russian","WG",13,"Male",NA,33,6
32725,"Russian","WG",13,"Female",NA,244,20
32726,"Russian","WG",13,"Male",NA,96,9
32727,"Russian","WG",13,"Female",NA,105,11
32728,"Russian","WG",13,"Male",NA,191,18
32729,"Russian","WG",13,"Female",NA,158,18
32730,"Russian","WG",13,"Male",NA,192,13
32731,"Russian","WG",13,"Male",NA,179,17
32732,"Russian","WG",13,"Male",NA,141,7
32733,"Russian","WG",13,"Male",NA,120,6
32734,"Russian","WG",13,"Male",NA,188,8
32735,"Russian","WG",13,"Male",NA,203,22
32736,"Russian","WG",13,"Male",NA,304,14
32737,"Russian","WG",13,"Female",NA,204,13
32738,"Russian","WG",13,"Male",NA,67,4
32739,"Russian","WG",13,"Female",NA,69,6
32740,"Russian","WG",13,"Female",NA,64,18
32741,"Russian","WG",13,"Male",NA,88,39
32742,"Russian","WG",13,"Female",NA,82,4
32743,"Russian","WG",13,"Female",NA,243,37
32744,"Russian","WG",13,"Male",NA,56,14
32745,"Russian","WG",13,"Male",NA,111,15
32746,"Russian","WG",13,"Female",NA,55,11
32747,"Russian","WG",13,"Male",NA,199,6
32748,"Russian","WG",13,"Female",NA,306,14
32749,"Russian","WG",13,"Female",NA,109,30
32750,"Russian","WG",13,"Male",NA,127,12
32751,"Russian","WG",13,"Female",NA,302,89
32752,"Russian","WG",13,"Male",NA,220,16
32753,"Russian","WG",13,"Male",NA,266,30
32754,"Russian","WG",13,"Female",NA,333,52
32755,"Russian","WG",13,"Male",NA,132,20
32756,"Russian","WG",13,"Male",NA,182,3
32757,"Russian","WG",13,"Female",NA,219,19
32758,"Russian","WG",13,"Female",NA,194,30
32759,"Russian","WG",13,"Male",NA,164,28
32760,"Russian","WG",13,"Male",NA,306,13
32761,"Russian","WG",13,"Female",NA,245,71
32762,"Russian","WG",13,"Female",NA,141,12
32763,"Russian","WG",13,"Female",NA,141,10
32764,"Russian","WG",13,"Female",NA,223,3
32765,"Russian","WG",13,"Female",NA,177,11
32766,"Russian","WG",13,"Female",NA,140,6
32767,"Russian","WG",14,"Male",NA,165,47
32768,"Russian","WG",14,"Female",NA,48,3
32769,"Russian","WG",14,"Female",NA,332,96
32770,"Russian","WG",14,"Male",NA,88,0
32771,"Russian","WG",14,"Female",NA,141,15
32772,"Russian","WG",14,"Female",NA,163,8
32773,"Russian","WG",14,"Female",NA,233,10
32774,"Russian","WG",14,"Female",NA,223,12
32775,"Russian","WG",14,"Male",NA,281,46
32776,"Russian","WG",14,"Male",NA,352,64
32777,"Russian","WG",14,"Female",NA,258,71
32778,"Russian","WG",14,"Female",NA,139,4
32779,"Russian","WG",14,"Female",NA,253,22
32780,"Russian","WG",14,"Female",NA,320,50
32781,"Russian","WG",14,"Male",NA,98,7
32782,"Russian","WG",14,"Female",NA,169,15
32783,"Russian","WG",14,"Male",NA,242,17
32784,"Russian","WG",14,"Male",NA,267,96
32785,"Russian","WG",14,"Male",NA,402,77
32786,"Russian","WG",14,"Male",NA,93,10
32787,"Russian","WG",14,"Female",NA,114,19
32788,"Russian","WG",14,"Female",NA,344,100
32789,"Russian","WG",14,"Female",NA,317,1
32790,"Russian","WG",14,"Male",NA,220,36
32791,"Russian","WG",14,"Male",NA,249,37
32792,"Russian","WG",14,"Male",NA,239,18
32793,"Russian","WG",14,"Female",NA,108,15
32794,"Russian","WG",14,"Female",NA,316,8
32795,"Russian","WG",14,"Male",NA,178,59
32796,"Russian","WG",14,"Female",NA,36,9
32797,"Russian","WG",14,"Male",NA,189,4
32798,"Russian","WG",14,"Male",NA,180,14
32799,"Russian","WG",14,"Male",NA,275,6
32800,"Russian","WG",14,"Male",NA,253,37
32801,"Russian","WG",14,"Female",NA,174,14
32802,"Russian","WG",14,"Male",NA,161,42
32803,"Russian","WG",14,"Male",NA,238,12
32804,"Russian","WG",14,"Female",NA,188,7
32805,"Russian","WG",14,"Female",NA,176,12
32806,"Russian","WG",14,"Female",NA,237,20
32807,"Russian","WG",14,"Male",NA,64,2
32808,"Russian","WG",14,"Female",NA,357,36
32809,"Russian","WG",14,"Female",NA,241,18
32810,"Russian","WG",14,"Female",NA,331,39
32811,"Russian","WG",14,"Male",NA,351,36
32812,"Russian","WG",14,"Female",NA,95,13
32813,"Russian","WG",14,"Male",NA,220,10
32814,"Russian","WG",14,"Male",NA,142,8
32815,"Russian","WG",14,"Female",NA,205,21
32816,"Russian","WG",14,"Female",NA,116,31
32817,"Russian","WG",14,"Female",NA,243,56
32818,"Russian","WG",14,"Female",NA,289,99
32819,"Russian","WG",14,"Male",NA,244,14
32820,"Russian","WG",14,"Male",NA,167,13
32821,"Russian","WG",14,"Male",NA,142,8
32822,"Russian","WG",14,"Male",NA,165,0
32823,"Russian","WG",14,"Female",NA,198,32
32824,"Russian","WG",14,"Female",NA,386,10
32825,"Russian","WG",14,"Male",NA,367,44
32826,"Russian","WG",14,"Female",NA,232,15
32827,"Russian","WG",14,"Male",NA,358,76
32828,"Russian","WG",14,"Female",NA,193,19
32829,"Russian","WG",14,"Female",NA,179,14
32830,"Russian","WG",14,"Female",NA,125,8
32831,"Russian","WG",14,"Female",NA,187,15
32832,"Russian","WG",14,"Female",NA,202,14
32833,"Russian","WG",14,"Male",NA,223,19
32834,"Russian","WG",14,"Female",NA,331,27
32835,"Russian","WG",14,"Female",NA,343,7
32836,"Russian","WG",14,"Male",NA,144,6
32837,"Russian","WG",14,"Male",NA,230,35
32838,"Russian","WG",14,"Female",NA,413,36
32839,"Russian","WG",14,"Male",NA,66,0
32840,"Russian","WG",14,"Female",NA,274,76
32841,"Russian","WG",14,"Female",NA,73,5
32842,"Russian","WG",14,"Female",NA,97,9
32843,"Russian","WG",14,"Male",NA,197,11
32844,"Russian","WG",14,"Male",NA,279,26
32845,"Russian","WG",14,"Male",NA,167,0
32846,"Russian","WG",15,"Female",NA,289,33
