"data_id","language","form","age","gender","mom_ed","comprehension","production"
33301,"Russian","WS",21,"Female",NA,280,280
33302,"Russian","WS",21,"Female",NA,62,62
33303,"Russian","WS",21,"Female",NA,88,88
33304,"Russian","WS",21,"Female",NA,101,101
33305,"Russian","WS",21,"Male",NA,49,49
33306,"Russian","WS",21,"Female",NA,483,483
33307,"Russian","WS",21,"Female",NA,114,114
33308,"Russian","WS",21,"Male",NA,673,673
33309,"Russian","WS",21,"Female",NA,265,265
33310,"Russian","WS",21,"Male",NA,13,13
33311,"Russian","WS",21,"Male",NA,6,6
33312,"Russian","WS",21,"Male",NA,13,13
33313,"Russian","WS",21,"Female",NA,19,19
33314,"Russian","WS",21,"Male",NA,58,58
33315,"Russian","WS",21,"Male",NA,61,61
33316,"Russian","WS",21,"Male",NA,15,15
33317,"Russian","WS",21,"Female",NA,18,18
33318,"Russian","WS",21,"Male",NA,140,140
33319,"Russian","WS",21,"Male",NA,467,467
33320,"Russian","WS",21,"Female",NA,342,342
33321,"Russian","WS",21,"Female",NA,445,445
33322,"Russian","WS",22,"Female",NA,349,349
33323,"Russian","WS",22,"Female",NA,370,370
33324,"Russian","WS",22,"Male",NA,342,342
33325,"Russian","WS",22,"Male",NA,304,304
33326,"Russian","WS",22,"Female",NA,352,352
33327,"Russian","WS",22,"Female",NA,57,57
33328,"Russian","WS",22,"Female",NA,53,53
33329,"Russian","WS",22,"Female",NA,145,145
33330,"Russian","WS",22,"Female",NA,432,432
33331,"Russian","WS",22,"Male",NA,59,59
33332,"Russian","WS",22,"Male",NA,296,296
33333,"Russian","WS",22,"Female",NA,61,61
33334,"Russian","WS",22,"Male",NA,26,26
33335,"Russian","WS",22,"Female",NA,48,48
33336,"Russian","WS",22,"Female",NA,88,88
33337,"Russian","WS",22,"Male",NA,176,176
33338,"Russian","WS",22,"Female",NA,382,382
33339,"Russian","WS",22,"Female",NA,426,426
33340,"Russian","WS",22,"Female",NA,312,312
33341,"Russian","WS",22,"Male",NA,266,266
33342,"Russian","WS",22,"Male",NA,122,122
33343,"Russian","WS",22,"Male",NA,65,65
33344,"Russian","WS",22,"Male",NA,139,139
33345,"Russian","WS",22,"Female",NA,101,101
33346,"Russian","WS",22,"Male",NA,66,66
33347,"Russian","WS",22,"Female",NA,243,243
33348,"Russian","WS",22,"Male",NA,279,279
33349,"Russian","WS",22,"Female",NA,65,65
33350,"Russian","WS",22,"Female",NA,60,60
33351,"Russian","WS",22,"Male",NA,38,38
33352,"Russian","WS",22,"Male",NA,181,181
33353,"Russian","WS",22,"Male",NA,152,152
33354,"Russian","WS",22,"Female",NA,356,356
33355,"Russian","WS",22,"Female",NA,251,251
33356,"Russian","WS",22,"Female",NA,306,306
33357,"Russian","WS",22,"Female",NA,195,195
33358,"Russian","WS",22,"Female",NA,393,393
33359,"Russian","WS",22,"Female",NA,406,406
33360,"Russian","WS",22,"Male",NA,275,275
33361,"Russian","WS",22,"Male",NA,245,245
33362,"Russian","WS",22,"Male",NA,121,121
33363,"Russian","WS",22,"Male",NA,16,16
33364,"Russian","WS",22,"Female",NA,106,106
33365,"Russian","WS",22,"Female",NA,553,553
33366,"Russian","WS",22,"Male",NA,222,222
33367,"Russian","WS",22,"Male",NA,152,152
33368,"Russian","WS",22,"Female",NA,387,387
33369,"Russian","WS",22,"Female",NA,86,86
33370,"Russian","WS",22,"Female",NA,67,67
33371,"Russian","WS",22,"Female",NA,364,364
33372,"Russian","WS",22,"Male",NA,272,272
33373,"Russian","WS",23,"Male",NA,50,50
33374,"Russian","WS",23,"Female",NA,150,150
33375,"Russian","WS",23,"Male",NA,274,274
33376,"Russian","WS",23,"Female",NA,284,284
33377,"Russian","WS",23,"Female",NA,353,353
33378,"Russian","WS",23,"Female",NA,68,68
33379,"Russian","WS",23,"Female",NA,266,266
33380,"Russian","WS",23,"Female",NA,253,253
33381,"Russian","WS",23,"Female",NA,440,440
33382,"Russian","WS",23,"Female",NA,343,343
33383,"Russian","WS",23,"Male",NA,321,321
33384,"Russian","WS",23,"Female",NA,425,425
33385,"Russian","WS",23,"Female",NA,146,146
33386,"Russian","WS",23,"Female",NA,391,391
33387,"Russian","WS",23,"Female",NA,290,290
33388,"Russian","WS",23,"Male",NA,294,294
33389,"Russian","WS",23,"Female",NA,29,29
33390,"Russian","WS",23,"Female",NA,61,61
33391,"Russian","WS",23,"Female",NA,374,374
33392,"Russian","WS",23,"Female",NA,74,74
33393,"Russian","WS",23,"Female",NA,144,144
33394,"Russian","WS",23,"Male",NA,355,355
33395,"Russian","WS",23,"Female",NA,647,647
33396,"Russian","WS",23,"Female",NA,285,285
33397,"Russian","WS",23,"Female",NA,278,278
33398,"Russian","WS",23,"Female",NA,231,231
33399,"Russian","WS",23,"Female",NA,463,463
33400,"Russian","WS",23,"Female",NA,398,398
33401,"Russian","WS",23,"Female",NA,164,164
33402,"Russian","WS",23,"Male",NA,397,397
33403,"Russian","WS",23,"Male",NA,411,411
33404,"Russian","WS",23,"Male",NA,78,78
33405,"Russian","WS",23,"Female",NA,177,177
33406,"Russian","WS",23,"Female",NA,275,275
33407,"Russian","WS",23,"Male",NA,286,286
33408,"Russian","WS",23,"Male",NA,211,211
33409,"Russian","WS",23,"Female",NA,125,125
33410,"Russian","WS",23,"Female",NA,326,326
33411,"Russian","WS",23,"Male",NA,422,422
33412,"Russian","WS",23,"Female",NA,482,482
33413,"Russian","WS",23,"Male",NA,385,385
33414,"Russian","WS",23,"Female",NA,190,190
33415,"Russian","WS",23,"Female",NA,554,554
33416,"Russian","WS",23,"Female",NA,111,111
33417,"Russian","WS",23,"Male",NA,247,247
33418,"Russian","WS",23,"Male",NA,47,47
33419,"Russian","WS",23,"Female",NA,159,159
33420,"Russian","WS",23,"Female",NA,203,203
33421,"Russian","WS",23,"Male",NA,26,26
33422,"Russian","WS",23,"Male",NA,104,104
33423,"Russian","WS",23,"Female",NA,559,559
33424,"Russian","WS",23,"Male",NA,190,190
33425,"Russian","WS",23,"Female",NA,309,309
33426,"Russian","WS",23,"Male",NA,98,98
33427,"Russian","WS",23,"Female",NA,68,68
33428,"Russian","WS",23,"Male",NA,14,14
33429,"Russian","WS",24,"Female",NA,566,566
33430,"Russian","WS",24,"Female",NA,366,366
33431,"Russian","WS",24,"Male",NA,592,592
33432,"Russian","WS",24,"Male",NA,357,357
33433,"Russian","WS",24,"Female",NA,469,469
33434,"Russian","WS",24,"Male",NA,162,162
33435,"Russian","WS",24,"Male",NA,466,466
33436,"Russian","WS",24,"Female",NA,300,300
33437,"Russian","WS",24,"Female",NA,137,137
33438,"Russian","WS",24,"Male",NA,417,417
33439,"Russian","WS",24,"Male",NA,370,370
33440,"Russian","WS",24,"Male",NA,289,289
33441,"Russian","WS",24,"Male",NA,515,515
33442,"Russian","WS",24,"Male",NA,344,344
33443,"Russian","WS",24,"Female",NA,499,499
33444,"Russian","WS",24,"Male",NA,21,21
33445,"Russian","WS",24,"Male",NA,497,497
33446,"Russian","WS",24,"Female",NA,314,314
33447,"Russian","WS",24,"Male",NA,493,493
33448,"Russian","WS",24,"Female",NA,326,326
33449,"Russian","WS",24,"Female",NA,450,450
33450,"Russian","WS",24,"Female",NA,230,230
33451,"Russian","WS",24,"Male",NA,464,464
33452,"Russian","WS",24,"Female",NA,466,466
33453,"Russian","WS",24,"Female",NA,495,495
33454,"Russian","WS",24,"Female",NA,568,568
33455,"Russian","WS",24,"Male",NA,466,466
33456,"Russian","WS",24,"Male",NA,117,117
33457,"Russian","WS",24,"Female",NA,120,120
33458,"Russian","WS",24,"Male",NA,134,134
33459,"Russian","WS",24,"Female",NA,267,267
33460,"Russian","WS",24,"Male",NA,98,98
33461,"Russian","WS",24,"Male",NA,98,98
33462,"Russian","WS",24,"Male",NA,220,220
33463,"Russian","WS",24,"Female",NA,209,209
33464,"Russian","WS",24,"Female",NA,433,433
33465,"Russian","WS",24,"Male",NA,74,74
33466,"Russian","WS",24,"Male",NA,62,62
33467,"Russian","WS",24,"Male",NA,57,57
33468,"Russian","WS",24,"Male",NA,59,59
33469,"Russian","WS",24,"Male",NA,46,46
33470,"Russian","WS",24,"Male",NA,66,66
33471,"Russian","WS",24,"Female",NA,136,136
33472,"Russian","WS",24,"Female",NA,132,132
33473,"Russian","WS",24,"Male",NA,186,186
33474,"Russian","WS",24,"Male",NA,83,83
33475,"Russian","WS",24,"Male",NA,340,340
33476,"Russian","WS",24,"Male",NA,512,512
33477,"Russian","WS",24,"Male",NA,346,346
33478,"Russian","WS",24,"Female",NA,544,544
33479,"Russian","WS",24,"Male",NA,348,348
33480,"Russian","WS",24,"Female",NA,197,197
33481,"Russian","WS",24,"Female",NA,524,524
33482,"Russian","WS",24,"Female",NA,262,262
33483,"Russian","WS",24,"Female",NA,58,58
33484,"Russian","WS",24,"Female",NA,132,132
33485,"Russian","WS",24,"Male",NA,212,212
33486,"Russian","WS",24,"Female",NA,658,658
33487,"Russian","WS",24,"Male",NA,124,124
33488,"Russian","WS",24,"Female",NA,189,189
33489,"Russian","WS",24,"Female",NA,58,58
33490,"Russian","WS",25,"Female",NA,202,202
33491,"Russian","WS",25,"Male",NA,81,81
33492,"Russian","WS",25,"Male",NA,363,363
33493,"Russian","WS",25,"Male",NA,466,466
33494,"Russian","WS",25,"Male",NA,400,400
33495,"Russian","WS",25,"Female",NA,487,487
33496,"Russian","WS",25,"Female",NA,368,368
33497,"Russian","WS",25,"Female",NA,551,551
33498,"Russian","WS",25,"Male",NA,280,280
33499,"Russian","WS",25,"Female",NA,247,247
33500,"Russian","WS",25,"Female",NA,90,90
33501,"Russian","WS",25,"Male",NA,72,72
33502,"Russian","WS",25,"Male",NA,164,164
33503,"Russian","WS",25,"Female",NA,166,166
33504,"Russian","WS",25,"Female",NA,250,250
33505,"Russian","WS",25,"Female",NA,508,508
33506,"Russian","WS",25,"Female",NA,587,587
33507,"Russian","WS",25,"Male",NA,587,587
33508,"Russian","WS",25,"Female",NA,244,244
33509,"Russian","WS",25,"Female",NA,366,366
33510,"Russian","WS",25,"Female",NA,463,463
33511,"Russian","WS",25,"Female",NA,131,131
33512,"Russian","WS",25,"Female",NA,580,580
33513,"Russian","WS",25,"Female",NA,498,498
33514,"Russian","WS",25,"Female",NA,325,325
33515,"Russian","WS",25,"Male",NA,85,85
33516,"Russian","WS",25,"Male",NA,234,234
33517,"Russian","WS",25,"Female",NA,446,446
33518,"Russian","WS",25,"Female",NA,150,150
33519,"Russian","WS",25,"Female",NA,236,236
33520,"Russian","WS",25,"Male",NA,459,459
33521,"Russian","WS",25,"Female",NA,382,382
33522,"Russian","WS",25,"Female",NA,275,275
33523,"Russian","WS",25,"Female",NA,454,454
33524,"Russian","WS",25,"Male",NA,36,36
33525,"Russian","WS",25,"Male",NA,391,391
33526,"Russian","WS",25,"Male",NA,390,390
33527,"Russian","WS",25,"Female",NA,570,570
33528,"Russian","WS",25,"Male",NA,198,198
33529,"Russian","WS",25,"Male",NA,92,92
33530,"Russian","WS",25,"Male",NA,336,336
33531,"Russian","WS",25,"Male",NA,263,263
33532,"Russian","WS",25,"Female",NA,354,354
33533,"Russian","WS",25,"Female",NA,579,579
33534,"Russian","WS",25,"Female",NA,483,483
33535,"Russian","WS",25,"Female",NA,169,169
33536,"Russian","WS",25,"Female",NA,442,442
33537,"Russian","WS",25,"Female",NA,586,586
33538,"Russian","WS",25,"Female",NA,427,427
33539,"Russian","WS",25,"Male",NA,194,194
33540,"Russian","WS",25,"Female",NA,203,203
33541,"Russian","WS",25,"Female",NA,538,538
33542,"Russian","WS",25,"Female",NA,394,394
33543,"Russian","WS",25,"Female",NA,330,330
33544,"Russian","WS",25,"Female",NA,204,204
33545,"Russian","WS",25,"Male",NA,322,322
33546,"Russian","WS",25,"Female",NA,155,155
33547,"Russian","WS",25,"Female",NA,231,231
33548,"Russian","WS",25,"Male",NA,336,336
33549,"Russian","WS",25,"Male",NA,252,252
33550,"Russian","WS",25,"Male",NA,302,302
33551,"Russian","WS",25,"Male",NA,359,359
33552,"Russian","WS",25,"Male",NA,134,134
33553,"Russian","WS",25,"Female",NA,508,508
33554,"Russian","WS",25,"Male",NA,87,87
33555,"Russian","WS",25,"Male",NA,276,276
33556,"Russian","WS",26,"Female",NA,164,164
33557,"Russian","WS",26,"Male",NA,158,158
33558,"Russian","WS",26,"Male",NA,582,582
33559,"Russian","WS",26,"Male",NA,58,58
33560,"Russian","WS",26,"Male",NA,212,212
33561,"Russian","WS",26,"Male",NA,208,208
33562,"Russian","WS",26,"Female",NA,426,426
33563,"Russian","WS",26,"Female",NA,43,43
33564,"Russian","WS",26,"Male",NA,370,370
33565,"Russian","WS",26,"Male",NA,402,402
33566,"Russian","WS",26,"Female",NA,462,462
33567,"Russian","WS",26,"Male",NA,370,370
33568,"Russian","WS",26,"Female",NA,669,669
33569,"Russian","WS",26,"Female",NA,419,419
33570,"Russian","WS",26,"Female",NA,368,368
33571,"Russian","WS",26,"Female",NA,384,384
33572,"Russian","WS",26,"Female",NA,166,166
33573,"Russian","WS",26,"Female",NA,389,389
33574,"Russian","WS",26,"Male",NA,153,153
33575,"Russian","WS",26,"Male",NA,428,428
33576,"Russian","WS",26,"Female",NA,427,427
33577,"Russian","WS",26,"Female",NA,365,365
33578,"Russian","WS",26,"Female",NA,365,365
33579,"Russian","WS",26,"Male",NA,431,431
33580,"Russian","WS",26,"Female",NA,66,66
33581,"Russian","WS",26,"Female",NA,547,547
33582,"Russian","WS",26,"Male",NA,75,75
33583,"Russian","WS",26,"Female",NA,225,225
33584,"Russian","WS",26,"Male",NA,503,503
33585,"Russian","WS",26,"Female",NA,486,486
33586,"Russian","WS",26,"Female",NA,512,512
33587,"Russian","WS",26,"Male",NA,306,306
33588,"Russian","WS",26,"Male",NA,276,276
33589,"Russian","WS",26,"Male",NA,92,92
33590,"Russian","WS",26,"Female",NA,187,187
33591,"Russian","WS",26,"Male",NA,378,378
33592,"Russian","WS",26,"Male",NA,653,653
33593,"Russian","WS",26,"Female",NA,78,78
33594,"Russian","WS",26,"Female",NA,146,146
33595,"Russian","WS",26,"Male",NA,225,225
33596,"Russian","WS",26,"Male",NA,211,211
33597,"Russian","WS",26,"Male",NA,217,217
33598,"Russian","WS",26,"Female",NA,444,444
33599,"Russian","WS",26,"Male",NA,246,246
33600,"Russian","WS",26,"Female",NA,462,462
33601,"Russian","WS",26,"Male",NA,475,475
33602,"Russian","WS",26,"Female",NA,53,53
33603,"Russian","WS",26,"Female",NA,552,552
33604,"Russian","WS",26,"Female",NA,416,416
33605,"Russian","WS",26,"Male",NA,449,449
33606,"Russian","WS",26,"Male",NA,77,77
33607,"Russian","WS",26,"Male",NA,357,357
33608,"Russian","WS",27,"Female",NA,308,308
33609,"Russian","WS",27,"Male",NA,529,529
33610,"Russian","WS",27,"Female",NA,586,586
33611,"Russian","WS",27,"Female",NA,604,604
33612,"Russian","WS",27,"Female",NA,582,582
33613,"Russian","WS",27,"Female",NA,527,527
33614,"Russian","WS",27,"Female",NA,419,419
33615,"Russian","WS",27,"Male",NA,204,204
33616,"Russian","WS",27,"Female",NA,685,685
33617,"Russian","WS",27,"Male",NA,587,587
33618,"Russian","WS",27,"Male",NA,277,277
33619,"Russian","WS",27,"Male",NA,412,412
33620,"Russian","WS",27,"Male",NA,256,256
33621,"Russian","WS",27,"Male",NA,398,398
33622,"Russian","WS",27,"Male",NA,280,280
33623,"Russian","WS",27,"Female",NA,672,672
33624,"Russian","WS",27,"Female",NA,532,532
33625,"Russian","WS",27,"Female",NA,337,337
33626,"Russian","WS",27,"Male",NA,451,451
33627,"Russian","WS",27,"Female",NA,204,204
33628,"Russian","WS",27,"Female",NA,68,68
33629,"Russian","WS",27,"Male",NA,635,635
33630,"Russian","WS",27,"Female",NA,240,240
33631,"Russian","WS",27,"Female",NA,186,186
33632,"Russian","WS",27,"Male",NA,508,508
33633,"Russian","WS",27,"Female",NA,113,113
33634,"Russian","WS",27,"Male",NA,160,160
33635,"Russian","WS",27,"Male",NA,97,97
33636,"Russian","WS",27,"Female",NA,681,681
33637,"Russian","WS",27,"Female",NA,269,269
33638,"Russian","WS",27,"Male",NA,67,67
33639,"Russian","WS",27,"Male",NA,229,229
33640,"Russian","WS",27,"Male",NA,100,100
33641,"Russian","WS",27,"Female",NA,671,671
33642,"Russian","WS",27,"Female",NA,308,308
33643,"Russian","WS",27,"Female",NA,487,487
33644,"Russian","WS",27,"Female",NA,480,480
33645,"Russian","WS",27,"Male",NA,658,658
33646,"Russian","WS",27,"Male",NA,660,660
33647,"Russian","WS",27,"Female",NA,156,156
33648,"Russian","WS",27,"Male",NA,550,550
33649,"Russian","WS",27,"Male",NA,179,179
33650,"Russian","WS",27,"Female",NA,265,265
33651,"Russian","WS",27,"Female",NA,540,540
33652,"Russian","WS",27,"Female",NA,347,347
33653,"Russian","WS",27,"Female",NA,612,612
33654,"Russian","WS",27,"Female",NA,370,370
33655,"Russian","WS",27,"Female",NA,638,638
33656,"Russian","WS",27,"Female",NA,153,153
33657,"Russian","WS",27,"Female",NA,582,582
33658,"Russian","WS",27,"Male",NA,38,38
33659,"Russian","WS",27,"Male",NA,194,194
33660,"Russian","WS",27,"Female",NA,572,572
33661,"Russian","WS",27,"Female",NA,504,504
33662,"Russian","WS",27,"Male",NA,14,14
33663,"Russian","WS",27,"Female",NA,84,84
33664,"Russian","WS",27,"Female",NA,89,89
33665,"Russian","WS",27,"Female",NA,673,673
33666,"Russian","WS",27,"Female",NA,172,172
33667,"Russian","WS",27,"Female",NA,171,171
33668,"Russian","WS",28,"Female",NA,564,564
33669,"Russian","WS",28,"Female",NA,473,473
33670,"Russian","WS",28,"Female",NA,524,524
33671,"Russian","WS",28,"Male",NA,480,480
33672,"Russian","WS",28,"Female",NA,520,520
33673,"Russian","WS",28,"Female",NA,668,668
33674,"Russian","WS",28,"Female",NA,360,360
33675,"Russian","WS",28,"Female",NA,378,378
33676,"Russian","WS",28,"Male",NA,225,225
33677,"Russian","WS",28,"Female",NA,629,629
33678,"Russian","WS",28,"Female",NA,450,450
33679,"Russian","WS",28,"Male",NA,473,473
33680,"Russian","WS",28,"Male",NA,234,234
33681,"Russian","WS",28,"Male",NA,574,574
33682,"Russian","WS",28,"Male",NA,23,23
33683,"Russian","WS",28,"Female",NA,488,488
33684,"Russian","WS",28,"Male",NA,372,372
33685,"Russian","WS",28,"Male",NA,328,328
33686,"Russian","WS",28,"Female",NA,567,567
33687,"Russian","WS",28,"Male",NA,151,151
33688,"Russian","WS",28,"Male",NA,278,278
33689,"Russian","WS",28,"Male",NA,460,460
33690,"Russian","WS",28,"Male",NA,30,30
33691,"Russian","WS",28,"Male",NA,300,300
33692,"Russian","WS",28,"Male",NA,508,508
33693,"Russian","WS",28,"Male",NA,518,518
33694,"Russian","WS",28,"Female",NA,489,489
33695,"Russian","WS",28,"Female",NA,543,543
33696,"Russian","WS",28,"Male",NA,306,306
33697,"Russian","WS",28,"Male",NA,179,179
33698,"Russian","WS",28,"Female",NA,200,200
33699,"Russian","WS",28,"Female",NA,509,509
33700,"Russian","WS",28,"Male",NA,75,75
33701,"Russian","WS",28,"Male",NA,269,269
33702,"Russian","WS",28,"Female",NA,304,304
33703,"Russian","WS",28,"Female",NA,589,589
33704,"Russian","WS",28,"Female",NA,374,374
33705,"Russian","WS",28,"Female",NA,630,630
33706,"Russian","WS",28,"Male",NA,565,565
33707,"Russian","WS",28,"Male",NA,491,491
33708,"Russian","WS",28,"Male",NA,440,440
33709,"Russian","WS",28,"Female",NA,328,328
33710,"Russian","WS",28,"Female",NA,615,615
33711,"Russian","WS",28,"Female",NA,683,683
33712,"Russian","WS",28,"Female",NA,358,358
33713,"Russian","WS",28,"Male",NA,542,542
33714,"Russian","WS",28,"Male",NA,108,108
33715,"Russian","WS",28,"Female",NA,354,354
33716,"Russian","WS",28,"Male",NA,109,109
33717,"Russian","WS",28,"Male",NA,394,394
33718,"Russian","WS",28,"Male",NA,463,463
33719,"Russian","WS",28,"Female",NA,105,105
33720,"Russian","WS",28,"Female",NA,436,436
33721,"Russian","WS",28,"Male",NA,511,511
33722,"Russian","WS",28,"Male",NA,638,638
33723,"Russian","WS",28,"Male",NA,332,332
33724,"Russian","WS",28,"Female",NA,572,572
33725,"Russian","WS",28,"Male",NA,364,364
33726,"Russian","WS",28,"Male",NA,383,383
33727,"Russian","WS",28,"Female",NA,654,654
33728,"Russian","WS",29,"Male",NA,426,426
33729,"Russian","WS",29,"Female",NA,171,171
33730,"Russian","WS",29,"Female",NA,622,622
33731,"Russian","WS",29,"Male",NA,641,641
33732,"Russian","WS",29,"Male",NA,562,562
33733,"Russian","WS",29,"Male",NA,324,324
33734,"Russian","WS",29,"Female",NA,680,680
33735,"Russian","WS",29,"Female",NA,348,348
33736,"Russian","WS",29,"Female",NA,470,470
33737,"Russian","WS",29,"Female",NA,571,571
33738,"Russian","WS",29,"Female",NA,635,635
33739,"Russian","WS",29,"Female",NA,538,538
33740,"Russian","WS",29,"Female",NA,606,606
33741,"Russian","WS",29,"Female",NA,629,629
33742,"Russian","WS",29,"Male",NA,222,222
33743,"Russian","WS",29,"Female",NA,279,279
33744,"Russian","WS",29,"Female",NA,558,558
